pir_reading_id,device_id,motion,flag,measured_at,received_at,raw_payload
27042,3,True,ok,2026-09-03T14:22:16.637128+00:00,2026-09-03T14:22:16.819868+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27043,3,False,ok,2026-09-03T14:22:17.647133+00:00,2026-09-03T14:22:17.804447+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27044,3,False,ok,2026-09-03T14:22:18.876974+00:00,2026-09-03T14:22:19.014744+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27045,3,False,ok,2026-09-03T14:22:19.671160+00:00,2026-09-03T14:22:19.754867+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27046,3,False,ok,2026-09-03T14:22:20.685738+00:00,2026-09-03T14:22:20.784634+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27047,3,False,ok,2026-09-03T14:22:21.695125+00:00,2026-09-03T14:22:21.880359+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27048,3,False,ok,2026-09-03T14:22:22.708756+00:00,2026-09-03T14:22:22.894835+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27049,3,False,ok,2026-09-03T14:22:24.040225+00:00,2026-09-03T14:22:24.194618+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27050,3,False,ok,2026-09-03T14:22:24.731119+00:00,2026-09-03T14:22:24.940807+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27051,3,False,ok,2026-09-03T14:22:25.748524+00:00,2026-09-03T14:22:25.919757+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27052,3,False,ok,2026-09-03T14:22:26.755089+00:00,2026-09-03T14:22:26.934803+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27053,3,False,ok,2026-09-03T14:22:27.767186+00:00,2026-09-03T14:22:27.944613+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27054,3,False,ok,2026-09-03T14:22:28.995329+00:00,2026-09-03T14:22:29.189534+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27055,3,True,ok,2026-09-03T14:22:29.791187+00:00,2026-09-03T14:22:29.905034+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27056,3,False,ok,2026-09-03T14:22:30.804989+00:00,2026-09-03T14:22:30.969594+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27057,3,False,ok,2026-09-03T14:22:31.815324+00:00,2026-09-03T14:22:31.964687+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27058,3,False,ok,2026-09-03T14:22:32.829335+00:00,2026-09-03T14:22:33.010013+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27059,3,True,ok,2026-09-03T14:22:34.050591+00:00,2026-09-03T14:22:34.195129+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27060,3,False,ok,2026-09-03T14:22:34.851302+00:00,2026-09-03T14:22:35.004500+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27061,3,False,ok,2026-09-03T14:22:35.863304+00:00,2026-09-03T14:22:36.039750+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27062,3,False,ok,2026-09-03T14:22:36.876267+00:00,2026-09-03T14:22:37.044682+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27063,3,False,ok,2026-09-03T14:22:37.887131+00:00,2026-09-03T14:22:38.074494+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27064,3,False,ok,2026-09-03T14:22:39.046153+00:00,2026-09-03T14:22:39.194806+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27065,3,False,ok,2026-09-03T14:22:39.912677+00:00,2026-09-03T14:22:39.994663+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27066,3,False,ok,2026-09-03T14:22:40.923222+00:00,2026-09-03T14:22:41.089661+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27067,3,False,ok,2026-09-03T14:22:41.938703+00:00,2026-09-03T14:22:42.080174+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27068,3,False,ok,2026-09-03T14:22:42.950388+00:00,2026-09-03T14:22:43.159975+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27069,3,False,ok,2026-09-03T14:22:44.085042+00:00,2026-09-03T14:22:44.229855+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27070,3,False,ok,2026-09-03T14:22:44.971183+00:00,2026-09-03T14:22:45.169630+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27071,3,True,ok,2026-09-03T14:22:45.982821+00:00,2026-09-03T14:22:46.164605+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27072,3,False,ok,2026-09-03T14:22:47.003166+00:00,2026-09-03T14:22:47.180285+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27073,3,False,ok,2026-09-03T14:22:48.010304+00:00,2026-09-03T14:22:48.209986+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27074,3,True,ok,2026-09-03T14:22:49.191055+00:00,2026-09-03T14:22:49.299916+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27075,3,False,ok,2026-09-03T14:22:50.032708+00:00,2026-09-03T14:22:50.134528+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27076,3,False,ok,2026-09-03T14:22:51.045315+00:00,2026-09-03T14:22:51.244411+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27077,3,False,ok,2026-09-03T14:22:52.056655+00:00,2026-09-03T14:22:52.199729+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27078,3,False,ok,2026-09-03T14:22:53.067282+00:00,2026-09-03T14:22:53.234443+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27079,3,False,ok,2026-09-03T14:22:54.210010+00:00,2026-09-03T14:22:54.389610+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27080,3,False,ok,2026-09-03T14:22:55.092932+00:00,2026-09-03T14:22:55.300357+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27081,3,True,ok,2026-09-03T14:22:56.103223+00:00,2026-09-03T14:22:56.229510+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27082,3,False,ok,2026-09-03T14:22:57.115281+00:00,2026-09-03T14:22:57.279796+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27083,3,False,ok,2026-09-03T14:22:58.127213+00:00,2026-09-03T14:22:58.299861+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27084,3,False,ok,2026-09-03T14:22:59.200133+00:00,2026-09-03T14:22:59.384505+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27085,3,False,ok,2026-09-03T14:23:00.151214+00:00,2026-09-03T14:23:00.259897+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27086,3,False,ok,2026-09-03T14:23:01.165853+00:00,2026-09-03T14:23:01.265005+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27087,3,False,ok,2026-09-03T14:23:02.176599+00:00,2026-09-03T14:23:02.356297+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27088,3,True,ok,2026-09-03T14:23:03.192829+00:00,2026-09-03T14:23:03.376061+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27089,3,False,ok,2026-09-03T14:23:04.364643+00:00,2026-09-03T14:23:04.533774+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27090,3,False,ok,2026-09-03T14:23:05.211221+00:00,2026-09-03T14:23:05.420027+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27091,3,False,ok,2026-09-03T14:23:06.223205+00:00,2026-09-03T14:23:06.419762+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27092,3,True,ok,2026-09-03T14:23:07.236644+00:00,2026-09-03T14:23:07.429583+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27093,3,False,ok,2026-09-03T14:23:08.249990+00:00,2026-09-03T14:23:08.425037+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27094,3,False,ok,2026-09-03T14:23:09.259402+00:00,2026-09-03T14:23:09.369875+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27095,3,True,ok,2026-09-03T14:23:10.271281+00:00,2026-09-03T14:23:10.354958+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27096,3,False,ok,2026-09-03T14:23:11.284817+00:00,2026-09-03T14:23:11.494906+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27097,3,False,ok,2026-09-03T14:23:12.295170+00:00,2026-09-03T14:23:12.455651+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27098,3,False,ok,2026-09-03T14:23:13.307259+00:00,2026-09-03T14:23:13.464777+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27099,3,True,ok,2026-09-03T14:23:14.322748+00:00,2026-09-03T14:23:14.479977+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27100,3,False,ok,2026-09-03T14:23:15.331158+00:00,2026-09-03T14:23:15.499716+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27101,3,False,ok,2026-09-03T14:23:16.347172+00:00,2026-09-03T14:23:16.539776+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27102,3,False,ok,2026-09-03T14:23:17.357047+00:00,2026-09-03T14:23:17.504850+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27103,3,True,ok,2026-09-03T14:23:18.369072+00:00,2026-09-03T14:23:18.544852+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27104,3,False,ok,2026-09-03T14:23:19.384649+00:00,2026-09-03T14:23:19.474868+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27105,3,False,ok,2026-09-03T14:23:20.393392+00:00,2026-09-03T14:23:20.504736+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27106,3,False,ok,2026-09-03T14:23:21.406302+00:00,2026-09-03T14:23:21.584603+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27107,3,True,ok,2026-09-03T14:23:22.415195+00:00,2026-09-03T14:23:22.599728+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27108,3,False,ok,2026-09-03T14:23:23.427364+00:00,2026-09-03T14:23:23.624735+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27109,3,False,ok,2026-09-03T14:23:24.439208+00:00,2026-09-03T14:23:24.640498+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27110,3,False,ok,2026-09-03T14:23:25.453959+00:00,2026-09-03T14:23:25.604740+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27111,3,True,ok,2026-09-03T14:23:27.779982+00:00,2026-09-03T14:23:27.964655+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27112,3,False,ok,2026-09-03T14:23:28.120607+00:00,2026-09-03T14:23:28.280834+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27113,3,False,ok,2026-09-03T14:23:28.559950+00:00,2026-09-03T14:23:28.664613+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27114,3,True,ok,2026-09-03T14:23:29.499288+00:00,2026-09-03T14:23:29.595545+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27115,3,False,ok,2026-09-03T14:23:30.514457+00:00,2026-09-03T14:23:30.694743+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27116,3,False,ok,2026-09-03T14:23:31.526254+00:00,2026-09-03T14:23:31.714655+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27117,3,False,ok,2026-09-03T14:23:32.536753+00:00,2026-09-03T14:23:32.719697+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27118,3,True,ok,2026-09-03T14:23:33.547261+00:00,2026-09-03T14:23:33.724511+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27119,3,False,ok,2026-09-03T14:23:34.560658+00:00,2026-09-03T14:23:34.749601+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27120,3,False,ok,2026-09-03T14:23:35.573321+00:00,2026-09-03T14:23:35.764778+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27121,3,False,ok,2026-09-03T14:23:36.583477+00:00,2026-09-03T14:23:36.744617+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27122,3,False,ok,2026-09-03T14:23:37.601182+00:00,2026-09-03T14:23:37.754557+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27123,3,False,ok,2026-09-03T14:23:38.607242+00:00,2026-09-03T14:23:38.784628+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27124,3,False,ok,2026-09-03T14:23:39.620945+00:00,2026-09-03T14:23:39.714629+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27125,3,False,ok,2026-09-03T14:23:40.631356+00:00,2026-09-03T14:23:40.714620+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27126,3,False,ok,2026-09-03T14:23:41.643558+00:00,2026-09-03T14:23:41.814870+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27127,3,False,ok,2026-09-03T14:23:42.655262+00:00,2026-09-03T14:23:42.844498+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27128,3,False,ok,2026-09-03T14:23:43.685194+00:00,2026-09-03T14:23:43.864815+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27129,3,False,ok,2026-09-03T14:23:44.679391+00:00,2026-09-03T14:23:44.779859+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27130,3,False,ok,2026-09-03T14:23:45.691356+00:00,2026-09-03T14:23:45.789579+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27131,3,False,ok,2026-09-03T14:23:46.706977+00:00,2026-09-03T14:23:46.894804+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27132,3,True,ok,2026-09-03T14:23:47.718273+00:00,2026-09-03T14:23:47.864663+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27133,3,False,ok,2026-09-03T14:23:48.727248+00:00,2026-09-03T14:23:48.879670+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27134,3,False,ok,2026-09-03T14:23:49.739252+00:00,2026-09-03T14:23:49.829567+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27135,3,True,ok,2026-09-03T14:23:50.751320+00:00,2026-09-03T14:23:50.894560+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27136,3,False,ok,2026-09-03T14:23:51.770973+00:00,2026-09-03T14:23:51.924520+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27137,3,False,ok,2026-09-03T14:23:52.777146+00:00,2026-09-03T14:23:52.974632+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27138,3,False,ok,2026-09-03T14:23:53.788700+00:00,2026-09-03T14:23:53.894532+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27139,3,False,ok,2026-09-03T14:23:54.802713+00:00,2026-09-03T14:23:54.894740+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27140,3,False,ok,2026-09-03T14:23:55.812759+00:00,2026-09-03T14:23:55.974397+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27141,3,False,ok,2026-09-03T14:23:56.823357+00:00,2026-09-03T14:23:56.969787+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27142,3,True,ok,2026-09-03T14:23:57.838281+00:00,2026-09-03T14:23:58.020763+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27143,3,False,ok,2026-09-03T14:23:58.849080+00:00,2026-09-03T14:23:58.924618+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27144,3,False,ok,2026-09-03T14:23:59.863845+00:00,2026-09-03T14:23:59.969507+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27145,3,False,ok,2026-09-03T14:24:00.871326+00:00,2026-09-03T14:24:01.059872+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27146,3,True,ok,2026-09-03T14:24:01.883403+00:00,2026-09-03T14:24:02.104560+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27147,3,False,ok,2026-09-03T14:24:02.895278+00:00,2026-09-03T14:24:03.127426+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27148,3,False,ok,2026-09-03T14:24:03.914212+00:00,2026-09-03T14:24:04.119783+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27149,3,False,ok,2026-09-03T14:24:04.919251+00:00,2026-09-03T14:24:05.036094+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27150,3,False,ok,2026-09-03T14:24:05.932915+00:00,2026-09-03T14:24:06.124756+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27151,3,False,ok,2026-09-03T14:24:06.943377+00:00,2026-09-03T14:24:07.124790+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27152,3,False,ok,2026-09-03T14:24:07.959811+00:00,2026-09-03T14:24:08.149664+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27153,3,False,ok,2026-09-03T14:24:08.970451+00:00,2026-09-03T14:24:09.081483+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27154,3,False,ok,2026-09-03T14:24:09.980889+00:00,2026-09-03T14:24:10.075003+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27155,3,False,ok,2026-09-03T14:24:10.993153+00:00,2026-09-03T14:24:11.174493+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27156,3,False,ok,2026-09-03T14:24:12.005339+00:00,2026-09-03T14:24:12.194603+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27157,3,False,ok,2026-09-03T14:24:13.017460+00:00,2026-09-03T14:24:13.140860+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27158,3,False,ok,2026-09-03T14:24:14.027779+00:00,2026-09-03T14:24:14.139695+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27159,3,False,ok,2026-09-03T14:24:15.039354+00:00,2026-09-03T14:24:15.124534+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27160,3,False,ok,2026-09-03T14:24:16.051346+00:00,2026-09-03T14:24:16.244520+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27161,3,False,ok,2026-09-03T14:24:17.064903+00:00,2026-09-03T14:24:17.244575+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27162,3,False,ok,2026-09-03T14:24:18.075383+00:00,2026-09-03T14:24:18.239547+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27163,3,True,ok,2026-09-03T14:24:19.088867+00:00,2026-09-03T14:24:19.175338+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27164,3,False,ok,2026-09-03T14:24:20.099409+00:00,2026-09-03T14:24:20.184589+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27165,3,False,ok,2026-09-03T14:24:21.111403+00:00,2026-09-03T14:24:21.284558+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27166,3,True,ok,2026-09-03T14:24:22.123289+00:00,2026-09-03T14:24:22.279670+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27167,3,False,ok,2026-09-03T14:24:23.135370+00:00,2026-09-03T14:24:23.219826+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
