reading_id,device_id,temperature,humidity,co2,temp_flag,humidity_flag,co2_flag,measured_at,received_at,raw_payload
15992,1,24.41,70.94,809,ok,ok,ok,2026-09-03T14:12:04.224792+00:00,2026-09-03T14:12:04.405810+00:00,"{""co2_ppm"": 809, ""humidity_rh"": 70.93767, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.40986, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1802013, ""wifi_rssi"": -53}"
15995,1,24.39,70.97,808,ok,ok,ok,2026-09-03T14:12:09.267735+00:00,2026-09-03T14:12:09.449708+00:00,"{""co2_ppm"": 808, ""humidity_rh"": 70.96666, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38582, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1807053, ""wifi_rssi"": -52}"
15998,1,24.40,71.03,807,ok,ok,ok,2026-09-03T14:12:14.304635+00:00,2026-09-03T14:12:14.485006+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.03227, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39918, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1812093, ""wifi_rssi"": -53}"
16001,1,24.40,71.00,806,ok,ok,ok,2026-09-03T14:12:19.344693+00:00,2026-09-03T14:12:19.535625+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.00481, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39918, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1817133, ""wifi_rssi"": -55}"
16004,1,24.40,71.07,807,ok,ok,ok,2026-09-03T14:12:24.384558+00:00,2026-09-03T14:12:24.580287+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.06889, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39651, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1822173, ""wifi_rssi"": -53}"
16007,1,24.38,71.08,808,ok,ok,ok,2026-09-03T14:12:29.428212+00:00,2026-09-03T14:12:29.589976+00:00,"{""co2_ppm"": 808, ""humidity_rh"": 71.075, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38315, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1827213, ""wifi_rssi"": -54}"
16010,1,24.39,71.09,808,ok,ok,ok,2026-09-03T14:12:34.467350+00:00,2026-09-03T14:12:34.584502+00:00,"{""co2_ppm"": 808, ""humidity_rh"": 71.09178, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38582, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1832254, ""wifi_rssi"": -52}"
16013,1,24.39,71.13,808,ok,ok,ok,2026-09-03T14:12:39.505490+00:00,2026-09-03T14:12:39.714724+00:00,"{""co2_ppm"": 808, ""humidity_rh"": 71.13298, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39384, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1837294, ""wifi_rssi"": -58}"
16016,1,24.38,71.14,808,ok,ok,ok,2026-09-03T14:12:44.545532+00:00,2026-09-03T14:12:44.665750+00:00,"{""co2_ppm"": 808, ""humidity_rh"": 71.14061, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38048, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1842334, ""wifi_rssi"": -57}"
16019,1,24.40,71.20,807,ok,ok,ok,2026-09-03T14:12:49.588754+00:00,2026-09-03T14:12:49.785435+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.2047, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39651, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1847374, ""wifi_rssi"": -63}"
16022,1,24.39,71.17,807,ok,ok,ok,2026-09-03T14:12:54.627381+00:00,2026-09-03T14:12:54.749646+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.17265, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38582, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1852414, ""wifi_rssi"": -53}"
16025,1,24.38,71.20,806,ok,ok,ok,2026-09-03T14:12:59.668882+00:00,2026-09-03T14:12:59.829618+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.20317, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38048, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1857454, ""wifi_rssi"": -55}"
16028,1,24.38,71.22,805,ok,ok,ok,2026-09-03T14:13:04.670292+00:00,2026-09-03T14:13:04.819915+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.22148, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37781, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1862456, ""wifi_rssi"": -56}"
16031,1,24.38,71.29,804,ok,ok,ok,2026-09-03T14:13:09.707472+00:00,2026-09-03T14:13:09.861601+00:00,"{""co2_ppm"": 804, ""humidity_rh"": 71.2871, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37514, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1867496, ""wifi_rssi"": -55}"
16034,1,24.39,71.25,806,ok,ok,ok,2026-09-03T14:13:14.747299+00:00,2026-09-03T14:13:14.939874+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.25353, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38582, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1872536, ""wifi_rssi"": -53}"
16037,1,24.39,71.29,805,ok,ok,ok,2026-09-03T14:13:19.787248+00:00,2026-09-03T14:13:19.929657+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.2871, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.39116, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1877576, ""wifi_rssi"": -53}"
16040,1,24.36,71.29,805,ok,ok,ok,2026-09-03T14:13:24.828701+00:00,2026-09-03T14:13:24.955232+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.29168, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36446, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1882616, ""wifi_rssi"": -53}"
16043,1,24.38,71.36,807,ok,ok,ok,2026-09-03T14:13:29.867240+00:00,2026-09-03T14:13:30.045894+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.36492, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38048, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1887656, ""wifi_rssi"": -54}"
16046,1,24.38,71.36,806,ok,ok,ok,2026-09-03T14:13:34.869381+00:00,2026-09-03T14:13:34.969782+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.3634, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38315, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1892658, ""wifi_rssi"": -53}"
16049,1,24.37,71.35,807,ok,ok,ok,2026-09-03T14:13:39.983692+00:00,2026-09-03T14:13:40.169608+00:00,"{""co2_ppm"": 807, ""humidity_rh"": 71.35119, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37247, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1897698, ""wifi_rssi"": -53}"
16052,1,24.39,71.40,806,ok,ok,ok,2026-09-03T14:13:44.957658+00:00,2026-09-03T14:13:45.155507+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.39849, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38582, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1902738, ""wifi_rssi"": -54}"
16055,1,24.38,71.43,805,ok,ok,ok,2026-09-03T14:13:50.072769+00:00,2026-09-03T14:13:50.229807+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.42901, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37781, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1907778, ""wifi_rssi"": -52}"
16058,1,24.37,71.45,803,ok,ok,ok,2026-09-03T14:13:55.122726+00:00,2026-09-03T14:13:55.320082+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 71.44884, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37247, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1912818, ""wifi_rssi"": -53}"
16061,1,24.38,71.47,803,ok,ok,ok,2026-09-03T14:14:00.287675+00:00,2026-09-03T14:14:00.474816+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 71.46563, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37514, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1917858, ""wifi_rssi"": -53}"
16064,1,24.38,71.45,802,ok,ok,ok,2026-09-03T14:14:05.202695+00:00,2026-09-03T14:14:05.414880+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.45342, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.38315, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1922860, ""wifi_rssi"": -53}"
16067,1,24.37,71.49,802,ok,ok,ok,2026-09-03T14:14:10.247892+00:00,2026-09-03T14:14:10.454405+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.48699, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3698, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1927900, ""wifi_rssi"": -53}"
16070,1,24.37,71.51,802,ok,ok,ok,2026-09-03T14:14:17.192584+00:00,2026-09-03T14:14:17.289805+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.51446, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36713, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1932940, ""wifi_rssi"": -54}"
16073,1,24.35,71.58,802,ok,ok,ok,2026-09-03T14:14:20.412670+00:00,2026-09-03T14:14:20.554664+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.57549, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1937980, ""wifi_rssi"": -54}"
16076,1,24.37,71.55,802,ok,ok,ok,2026-09-03T14:14:25.517604+00:00,2026-09-03T14:14:25.604927+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.54955, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3698, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1943020, ""wifi_rssi"": -53}"
16079,1,24.35,71.58,801,ok,ok,ok,2026-09-03T14:14:30.577753+00:00,2026-09-03T14:14:30.710536+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.58465, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1948060, ""wifi_rssi"": -54}"
16082,1,24.35,71.60,803,ok,ok,ok,2026-09-03T14:14:35.667984+00:00,2026-09-03T14:14:35.835789+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 71.60296, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1953062, ""wifi_rssi"": -54}"
16085,1,24.36,71.63,803,ok,ok,ok,2026-09-03T14:14:40.648120+00:00,2026-09-03T14:14:40.769807+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 71.62585, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36179, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1958102, ""wifi_rssi"": -54}"
16088,1,24.36,71.66,804,ok,ok,ok,2026-09-03T14:14:45.543812+00:00,2026-09-03T14:14:45.649525+00:00,"{""co2_ppm"": 804, ""humidity_rh"": 71.66247, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35912, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1963142, ""wifi_rssi"": -54}"
16091,1,24.37,71.65,802,ok,ok,ok,2026-09-03T14:14:50.772635+00:00,2026-09-03T14:14:50.881095+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.64874, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3698, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1968182, ""wifi_rssi"": -63}"
16094,1,24.36,71.70,802,ok,ok,ok,2026-09-03T14:14:55.647663+00:00,2026-09-03T14:14:55.744737+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.69909, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35912, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1973222, ""wifi_rssi"": -60}"
16097,1,24.35,71.72,803,ok,ok,ok,2026-09-03T14:15:00.903019+00:00,2026-09-03T14:15:01.114898+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 71.72045, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1978262, ""wifi_rssi"": -62}"
16100,1,24.35,71.68,805,ok,ok,ok,2026-09-03T14:15:05.474698+00:00,2026-09-03T14:15:05.629797+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.68383, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1983264, ""wifi_rssi"": -57}"
16103,1,24.37,71.75,806,ok,ok,ok,2026-09-03T14:15:10.517419+00:00,2026-09-03T14:15:10.685246+00:00,"{""co2_ppm"": 806, ""humidity_rh"": 71.74639, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37247, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1988304, ""wifi_rssi"": -64}"
16106,1,24.35,71.70,805,ok,ok,ok,2026-09-03T14:15:15.557629+00:00,2026-09-03T14:15:15.654545+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.70367, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35111, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1993344, ""wifi_rssi"": -59}"
16109,1,24.34,71.72,805,ok,ok,ok,2026-09-03T14:15:20.602679+00:00,2026-09-03T14:15:20.779916+00:00,"{""co2_ppm"": 805, ""humidity_rh"": 71.71587, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 1998384, ""wifi_rssi"": -66}"
16112,1,24.34,71.74,804,ok,ok,ok,2026-09-03T14:15:25.642429+00:00,2026-09-03T14:15:25.729440+00:00,"{""co2_ppm"": 804, ""humidity_rh"": 71.73571, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34043, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2003424, ""wifi_rssi"": -61}"
16115,1,24.37,71.69,802,ok,ok,ok,2026-09-03T14:15:30.678947+00:00,2026-09-03T14:15:30.840850+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.69451, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36713, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2008464, ""wifi_rssi"": -60}"
16118,1,24.36,71.76,802,ok,ok,ok,2026-09-03T14:15:35.677338+00:00,2026-09-03T14:15:35.785505+00:00,"{""co2_ppm"": 802, ""humidity_rh"": 71.76013, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36446, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2013466, ""wifi_rssi"": -61}"
16121,1,24.34,71.79,801,ok,ok,ok,2026-09-03T14:15:40.719743+00:00,2026-09-03T14:15:40.835512+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.78912, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34043, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2018506, ""wifi_rssi"": -59}"
16124,1,24.36,71.84,801,ok,ok,ok,2026-09-03T14:15:45.756360+00:00,2026-09-03T14:15:45.859951+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.841, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36446, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2023546, ""wifi_rssi"": -59}"
16127,1,24.34,71.86,801,ok,ok,ok,2026-09-03T14:15:50.785546+00:00,2026-09-03T14:15:50.985780+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.86084, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34043, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2028575, ""wifi_rssi"": -60}"
16130,1,24.35,71.86,801,ok,ok,ok,2026-09-03T14:15:55.825349+00:00,2026-09-03T14:15:55.914751+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.86389, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2033615, ""wifi_rssi"": -59}"
16133,1,24.36,71.93,801,ok,ok,ok,2026-09-03T14:16:00.866920+00:00,2026-09-03T14:16:01.114903+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.93103, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36446, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2038655, ""wifi_rssi"": -61}"
16136,1,24.36,71.93,801,ok,ok,ok,2026-09-03T14:16:05.867366+00:00,2026-09-03T14:16:05.955022+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 71.93256, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35912, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2043657, ""wifi_rssi"": -60}"
16139,1,24.35,71.98,800,ok,ok,ok,2026-09-03T14:16:10.907223+00:00,2026-09-03T14:16:11.109771+00:00,"{""co2_ppm"": 800, ""humidity_rh"": 71.97528, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34844, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2048697, ""wifi_rssi"": -57}"
16142,1,24.37,71.97,799,ok,ok,ok,2026-09-03T14:16:15.949427+00:00,2026-09-03T14:16:16.060498+00:00,"{""co2_ppm"": 799, ""humidity_rh"": 71.97375, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.36713, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2053737, ""wifi_rssi"": -58}"
16145,1,24.34,71.99,798,ok,ok,ok,2026-09-03T14:16:20.988559+00:00,2026-09-03T14:16:21.174724+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 71.98596, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2058777, ""wifi_rssi"": -59}"
16148,1,24.35,71.98,799,ok,ok,ok,2026-09-03T14:16:26.027176+00:00,2026-09-03T14:16:26.114571+00:00,"{""co2_ppm"": 799, ""humidity_rh"": 71.98138, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2063817, ""wifi_rssi"": -57}"
16151,1,24.34,72.02,798,ok,ok,ok,2026-09-03T14:16:31.067164+00:00,2026-09-03T14:16:31.174673+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.02258, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2068857, ""wifi_rssi"": -59}"
16154,1,24.35,72.03,798,ok,ok,ok,2026-09-03T14:16:36.070410+00:00,2026-09-03T14:16:36.164571+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.03479, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2073859, ""wifi_rssi"": -55}"
16157,1,24.35,72.10,798,ok,ok,ok,2026-09-03T14:16:41.108744+00:00,2026-09-03T14:16:41.194564+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.09735, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2078899, ""wifi_rssi"": -57}"
16160,1,24.34,72.08,798,ok,ok,ok,2026-09-03T14:16:46.148784+00:00,2026-09-03T14:16:46.244853+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.07751, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34043, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2083939, ""wifi_rssi"": -59}"
16163,1,24.35,72.14,798,ok,ok,ok,2026-09-03T14:16:51.189961+00:00,2026-09-03T14:16:51.279583+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.1355, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35111, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2088979, ""wifi_rssi"": -58}"
16166,1,24.36,72.12,799,ok,ok,ok,2026-09-03T14:16:56.230140+00:00,2026-09-03T14:16:56.314763+00:00,"{""co2_ppm"": 799, ""humidity_rh"": 72.12177, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35912, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2094019, ""wifi_rssi"": -56}"
16169,1,24.35,72.16,801,ok,ok,ok,2026-09-03T14:17:01.270038+00:00,2026-09-03T14:17:01.385776+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 72.15686, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.34577, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2099059, ""wifi_rssi"": -59}"
16172,1,24.36,72.17,800,ok,ok,ok,2026-09-03T14:17:06.270451+00:00,2026-09-03T14:17:06.379725+00:00,"{""co2_ppm"": 800, ""humidity_rh"": 72.16907, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35645, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2104061, ""wifi_rssi"": -55}"
16175,1,24.35,72.24,803,ok,ok,ok,2026-09-03T14:17:11.310343+00:00,2026-09-03T14:17:11.394771+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 72.24231, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.35378, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2109101, ""wifi_rssi"": -57}"
16178,1,24.38,72.25,803,ok,ok,ok,2026-09-03T14:17:16.457388+00:00,2026-09-03T14:17:16.539888+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 72.24689, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.37781, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2114141, ""wifi_rssi"": -57}"
16181,1,24.33,72.24,804,ok,ok,ok,2026-09-03T14:17:21.432125+00:00,2026-09-03T14:17:21.549601+00:00,"{""co2_ppm"": 804, ""humidity_rh"": 72.24384, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2119170, ""wifi_rssi"": -59}"
16184,1,24.34,72.32,803,ok,ok,ok,2026-09-03T14:17:26.457284+00:00,2026-09-03T14:17:26.554773+00:00,"{""co2_ppm"": 803, ""humidity_rh"": 72.32471, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33509, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2124210, ""wifi_rssi"": -56}"
16187,1,24.34,72.31,801,ok,ok,ok,2026-09-03T14:17:31.493744+00:00,2026-09-03T14:17:31.589568+00:00,"{""co2_ppm"": 801, ""humidity_rh"": 72.31403, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33776, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2129250, ""wifi_rssi"": -58}"
16190,1,24.33,72.33,799,ok,ok,ok,2026-09-03T14:17:36.542282+00:00,2026-09-03T14:17:36.634802+00:00,"{""co2_ppm"": 799, ""humidity_rh"": 72.32624, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2134252, ""wifi_rssi"": -57}"
16193,1,24.32,72.34,797,ok,ok,ok,2026-09-03T14:17:41.622020+00:00,2026-09-03T14:17:41.739551+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.34303, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2139292, ""wifi_rssi"": -57}"
16196,1,24.32,72.36,799,ok,ok,ok,2026-09-03T14:17:46.677764+00:00,2026-09-03T14:17:46.774870+00:00,"{""co2_ppm"": 799, ""humidity_rh"": 72.36134, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3164, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2144332, ""wifi_rssi"": -57}"
16199,1,24.34,72.40,798,ok,ok,ok,2026-09-03T14:17:51.741868+00:00,2026-09-03T14:17:51.834433+00:00,"{""co2_ppm"": 798, ""humidity_rh"": 72.39643, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33509, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2149372, ""wifi_rssi"": -56}"
16202,1,24.34,72.45,797,ok,ok,ok,2026-09-03T14:17:56.786935+00:00,2026-09-03T14:17:56.879665+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.45441, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2154412, ""wifi_rssi"": -60}"
16205,1,24.33,72.46,797,ok,ok,ok,2026-09-03T14:18:01.906667+00:00,2026-09-03T14:18:02.028504+00:00,"{""co2_ppm"": 797, ""humidity_rh"": 72.46052, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2159452, ""wifi_rssi"": -61}"
16208,1,24.34,72.49,795,ok,ok,ok,2026-09-03T14:18:06.662507+00:00,2026-09-03T14:18:06.849810+00:00,"{""co2_ppm"": 795, ""humidity_rh"": 72.49104, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.3431, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2164454, ""wifi_rssi"": -61}"
16211,1,24.34,72.49,795,ok,ok,ok,2026-09-03T14:18:07.767001+00:00,2026-09-03T14:18:07.894569+00:00,"{""co2"": 795, ""humidity"": 72.49104, ""node"": ""env_01"", ""temperature"": 24.3431, ""uptime_ms"": 2164467, ""wifi_rssi"": -61}"
16214,1,24.33,72.52,795,ok,ok,ok,2026-09-03T14:18:11.704506+00:00,2026-09-03T14:18:11.794614+00:00,"{""co2_ppm"": 795, ""humidity_rh"": 72.51545, ""node"": ""env_01"", ""sensor"": ""scd41_main"", ""temp_c"": 24.33242, ""type"": ""co2_temperature_humidity"", ""uptime_ms"": 2169494, ""wifi_rssi"": -60}"
