door_reading_id,device_id,door_state,flag,measured_at,received_at,raw_payload
27051,3,closed,ok,2026-09-03T14:22:25.748524+00:00,2026-09-03T14:22:26.074870+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27052,3,closed,ok,2026-09-03T14:22:26.755089+00:00,2026-09-03T14:22:27.108974+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27053,3,closed,ok,2026-09-03T14:22:27.767186+00:00,2026-09-03T14:22:28.104456+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27054,3,closed,ok,2026-09-03T14:22:28.995329+00:00,2026-09-03T14:22:29.379570+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27055,3,closed,ok,2026-09-03T14:22:29.791187+00:00,2026-09-03T14:22:29.979734+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27056,3,closed,ok,2026-09-03T14:22:30.804989+00:00,2026-09-03T14:22:31.154534+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27057,3,closed,ok,2026-09-03T14:22:31.815324+00:00,2026-09-03T14:22:32.115313+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27058,3,closed,ok,2026-09-03T14:22:32.829335+00:00,2026-09-03T14:22:33.175187+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27059,3,closed,ok,2026-09-03T14:22:34.050591+00:00,2026-09-03T14:22:34.284639+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27060,3,closed,ok,2026-09-03T14:22:34.851302+00:00,2026-09-03T14:22:35.164370+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27061,3,closed,ok,2026-09-03T14:22:35.863304+00:00,2026-09-03T14:22:36.194935+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27062,3,closed,ok,2026-09-03T14:22:36.876267+00:00,2026-09-03T14:22:37.184559+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27063,3,closed,ok,2026-09-03T14:22:37.887131+00:00,2026-09-03T14:22:38.230054+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27064,3,closed,ok,2026-09-03T14:22:39.046153+00:00,2026-09-03T14:22:39.369424+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27065,3,closed,ok,2026-09-03T14:22:39.912677+00:00,2026-09-03T14:22:40.084452+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27066,3,closed,ok,2026-09-03T14:22:40.923222+00:00,2026-09-03T14:22:41.264585+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27067,3,closed,ok,2026-09-03T14:22:41.938703+00:00,2026-09-03T14:22:42.239622+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27068,3,closed,ok,2026-09-03T14:22:42.950388+00:00,2026-09-03T14:22:43.299958+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27069,3,closed,ok,2026-09-03T14:22:44.085042+00:00,2026-09-03T14:22:44.380061+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27070,3,closed,ok,2026-09-03T14:22:44.971183+00:00,2026-09-03T14:22:45.339800+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27071,3,closed,ok,2026-09-03T14:22:45.982821+00:00,2026-09-03T14:22:46.274706+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27072,3,closed,ok,2026-09-03T14:22:47.003166+00:00,2026-09-03T14:22:47.344723+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27073,3,closed,ok,2026-09-03T14:22:48.010304+00:00,2026-09-03T14:22:48.359719+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27074,3,closed,ok,2026-09-03T14:22:49.191055+00:00,2026-09-03T14:22:49.384727+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27075,3,closed,ok,2026-09-03T14:22:50.032708+00:00,2026-09-03T14:22:50.219625+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27076,3,closed,ok,2026-09-03T14:22:51.045315+00:00,2026-09-03T14:22:51.314692+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27077,3,closed,ok,2026-09-03T14:22:52.056655+00:00,2026-09-03T14:22:52.344493+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27078,3,closed,ok,2026-09-03T14:22:53.067282+00:00,2026-09-03T14:22:53.399734+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27079,3,closed,ok,2026-09-03T14:22:54.210010+00:00,2026-09-03T14:22:54.514588+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27080,3,closed,ok,2026-09-03T14:22:55.092932+00:00,2026-09-03T14:22:55.449541+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27081,3,closed,ok,2026-09-03T14:22:56.103223+00:00,2026-09-03T14:22:56.389775+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27082,3,closed,ok,2026-09-03T14:22:57.115281+00:00,2026-09-03T14:22:57.429830+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27083,3,closed,ok,2026-09-03T14:22:58.127213+00:00,2026-09-03T14:22:58.424700+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27084,3,closed,ok,2026-09-03T14:22:59.200133+00:00,2026-09-03T14:22:59.529429+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27085,3,closed,ok,2026-09-03T14:23:00.151214+00:00,2026-09-03T14:23:00.329615+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27086,3,closed,ok,2026-09-03T14:23:01.165853+00:00,2026-09-03T14:23:01.422664+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27087,3,closed,ok,2026-09-03T14:23:02.176599+00:00,2026-09-03T14:23:02.535288+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27088,3,closed,ok,2026-09-03T14:23:03.192829+00:00,2026-09-03T14:23:03.546031+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27089,3,closed,ok,2026-09-03T14:23:04.364643+00:00,2026-09-03T14:23:04.694699+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27090,3,closed,ok,2026-09-03T14:23:05.211221+00:00,2026-09-03T14:23:05.586323+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27091,3,closed,ok,2026-09-03T14:23:06.223205+00:00,2026-09-03T14:23:06.560305+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27092,3,closed,ok,2026-09-03T14:23:07.236644+00:00,2026-09-03T14:23:07.545512+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27093,3,closed,ok,2026-09-03T14:23:08.249990+00:00,2026-09-03T14:23:08.575208+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27094,3,closed,ok,2026-09-03T14:23:09.259402+00:00,2026-09-03T14:23:09.670919+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27095,3,closed,ok,2026-09-03T14:23:10.271281+00:00,2026-09-03T14:23:10.440577+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27096,3,closed,ok,2026-09-03T14:23:11.284817+00:00,2026-09-03T14:23:11.644948+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27097,3,closed,ok,2026-09-03T14:23:12.295170+00:00,2026-09-03T14:23:12.575555+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27098,3,closed,ok,2026-09-03T14:23:13.307259+00:00,2026-09-03T14:23:13.634853+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27099,3,closed,ok,2026-09-03T14:23:14.322748+00:00,2026-09-03T14:23:14.584565+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27100,3,closed,ok,2026-09-03T14:23:15.331158+00:00,2026-09-03T14:23:15.659707+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27101,3,closed,ok,2026-09-03T14:23:16.347172+00:00,2026-09-03T14:23:16.681066+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27102,3,closed,ok,2026-09-03T14:23:17.357047+00:00,2026-09-03T14:23:17.654861+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27103,3,closed,ok,2026-09-03T14:23:18.369072+00:00,2026-09-03T14:23:18.684951+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27104,3,closed,ok,2026-09-03T14:23:19.384649+00:00,2026-09-03T14:23:19.559725+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27105,3,closed,ok,2026-09-03T14:23:20.393392+00:00,2026-09-03T14:23:20.579727+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27106,3,closed,ok,2026-09-03T14:23:21.406302+00:00,2026-09-03T14:23:21.730548+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27107,3,closed,ok,2026-09-03T14:23:22.415195+00:00,2026-09-03T14:23:22.754600+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27108,3,closed,ok,2026-09-03T14:23:23.427364+00:00,2026-09-03T14:23:23.769642+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27109,3,closed,ok,2026-09-03T14:23:24.439208+00:00,2026-09-03T14:23:24.840095+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27110,3,closed,ok,2026-09-03T14:23:25.453959+00:00,2026-09-03T14:23:25.680294+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27111,3,closed,ok,2026-09-03T14:23:27.779982+00:00,2026-09-03T14:23:28.049706+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27112,3,closed,ok,2026-09-03T14:23:28.120607+00:00,2026-09-03T14:23:28.439886+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27113,3,closed,ok,2026-09-03T14:23:28.559950+00:00,2026-09-03T14:23:28.794508+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27114,3,closed,ok,2026-09-03T14:23:29.499288+00:00,2026-09-03T14:23:29.669653+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27115,3,closed,ok,2026-09-03T14:23:30.514457+00:00,2026-09-03T14:23:30.834728+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27116,3,closed,ok,2026-09-03T14:23:31.526254+00:00,2026-09-03T14:23:31.875031+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27117,3,closed,ok,2026-09-03T14:23:32.536753+00:00,2026-09-03T14:23:32.879620+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27118,3,closed,ok,2026-09-03T14:23:33.547261+00:00,2026-09-03T14:23:33.869783+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27119,3,closed,ok,2026-09-03T14:23:34.560658+00:00,2026-09-03T14:23:34.919672+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27120,3,closed,ok,2026-09-03T14:23:35.573321+00:00,2026-09-03T14:23:35.924644+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27121,3,closed,ok,2026-09-03T14:23:36.583477+00:00,2026-09-03T14:23:36.919591+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27122,3,closed,ok,2026-09-03T14:23:37.601182+00:00,2026-09-03T14:23:37.894532+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27123,3,closed,ok,2026-09-03T14:23:38.607242+00:00,2026-09-03T14:23:38.940305+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27124,3,closed,ok,2026-09-03T14:23:39.620945+00:00,2026-09-03T14:23:39.799830+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27125,3,closed,ok,2026-09-03T14:23:40.631356+00:00,2026-09-03T14:23:40.824830+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27126,3,closed,ok,2026-09-03T14:23:41.643558+00:00,2026-09-03T14:23:41.964485+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27127,3,closed,ok,2026-09-03T14:23:42.655262+00:00,2026-09-03T14:23:42.980123+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27128,3,closed,ok,2026-09-03T14:23:43.685194+00:00,2026-09-03T14:23:44.034723+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27129,3,closed,ok,2026-09-03T14:23:44.679391+00:00,2026-09-03T14:23:44.854622+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27130,3,closed,ok,2026-09-03T14:23:45.691356+00:00,2026-09-03T14:23:45.945174+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27131,3,closed,ok,2026-09-03T14:23:46.706977+00:00,2026-09-03T14:23:46.989612+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27132,3,closed,ok,2026-09-03T14:23:47.718273+00:00,2026-09-03T14:23:48.020657+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27133,3,closed,ok,2026-09-03T14:23:48.727248+00:00,2026-09-03T14:23:49.049631+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27134,3,closed,ok,2026-09-03T14:23:49.739252+00:00,2026-09-03T14:23:49.909627+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27135,3,closed,ok,2026-09-03T14:23:50.751320+00:00,2026-09-03T14:23:51.059611+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27136,3,closed,ok,2026-09-03T14:23:51.770973+00:00,2026-09-03T14:23:52.074734+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27137,3,closed,ok,2026-09-03T14:23:52.777146+00:00,2026-09-03T14:23:53.122125+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27138,3,closed,ok,2026-09-03T14:23:53.788700+00:00,2026-09-03T14:23:53.964648+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27139,3,closed,ok,2026-09-03T14:23:54.802713+00:00,2026-09-03T14:23:54.984631+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27140,3,closed,ok,2026-09-03T14:23:55.812759+00:00,2026-09-03T14:23:56.129752+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27141,3,closed,ok,2026-09-03T14:23:56.823357+00:00,2026-09-03T14:23:57.120366+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27142,3,closed,ok,2026-09-03T14:23:57.838281+00:00,2026-09-03T14:23:58.149694+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27143,3,closed,ok,2026-09-03T14:23:58.849080+00:00,2026-09-03T14:23:59.009481+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27144,3,closed,ok,2026-09-03T14:23:59.863845+00:00,2026-09-03T14:24:00.064651+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27145,3,closed,ok,2026-09-03T14:24:00.871326+00:00,2026-09-03T14:24:01.206127+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27146,3,closed,ok,2026-09-03T14:24:01.883403+00:00,2026-09-03T14:24:02.338588+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27147,3,closed,ok,2026-09-03T14:24:02.895278+00:00,2026-09-03T14:24:03.302687+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27148,3,closed,ok,2026-09-03T14:24:03.914212+00:00,2026-09-03T14:24:04.264877+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27149,3,closed,ok,2026-09-03T14:24:04.919251+00:00,2026-09-03T14:24:05.135353+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27150,3,closed,ok,2026-09-03T14:24:05.932915+00:00,2026-09-03T14:24:06.284715+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27151,3,closed,ok,2026-09-03T14:24:06.943377+00:00,2026-09-03T14:24:07.250529+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27152,3,closed,ok,2026-09-03T14:24:07.959811+00:00,2026-09-03T14:24:08.305003+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27153,3,closed,ok,2026-09-03T14:24:08.970451+00:00,2026-09-03T14:24:09.164489+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27154,3,closed,ok,2026-09-03T14:24:09.980889+00:00,2026-09-03T14:24:10.154576+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27155,3,closed,ok,2026-09-03T14:24:10.993153+00:00,2026-09-03T14:24:11.324542+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27156,3,closed,ok,2026-09-03T14:24:12.005339+00:00,2026-09-03T14:24:12.290076+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27157,3,closed,ok,2026-09-03T14:24:13.017460+00:00,2026-09-03T14:24:13.254731+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27158,3,closed,ok,2026-09-03T14:24:14.027779+00:00,2026-09-03T14:24:14.234503+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27159,3,closed,ok,2026-09-03T14:24:15.039354+00:00,2026-09-03T14:24:15.199776+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27160,3,closed,ok,2026-09-03T14:24:16.051346+00:00,2026-09-03T14:24:16.419578+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27161,3,closed,ok,2026-09-03T14:24:17.064903+00:00,2026-09-03T14:24:17.359675+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27162,3,closed,ok,2026-09-03T14:24:18.075383+00:00,2026-09-03T14:24:18.350279+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27163,3,closed,ok,2026-09-03T14:24:19.088867+00:00,2026-09-03T14:24:19.259898+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27164,3,closed,ok,2026-09-03T14:24:20.099409+00:00,2026-09-03T14:24:20.264989+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27165,3,closed,ok,2026-09-03T14:24:21.111403+00:00,2026-09-03T14:24:21.440092+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27166,3,closed,ok,2026-09-03T14:24:22.123289+00:00,2026-09-03T14:24:22.441966+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27167,3,closed,ok,2026-09-03T14:24:23.135370+00:00,2026-09-03T14:24:23.299639+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27168,3,closed,ok,2026-09-03T14:24:24.152373+00:00,2026-09-03T14:24:24.339920+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27169,3,closed,ok,2026-09-03T14:24:25.161162+00:00,2026-09-03T14:24:25.360240+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27170,3,closed,ok,2026-09-03T14:24:26.171444+00:00,2026-09-03T14:24:26.534616+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27171,3,closed,ok,2026-09-03T14:24:27.183544+00:00,2026-09-03T14:24:27.449487+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27172,3,closed,ok,2026-09-03T14:24:28.195337+00:00,2026-09-03T14:24:28.356506+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27173,3,closed,ok,2026-09-03T14:24:29.209091+00:00,2026-09-03T14:24:29.379682+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
27174,3,closed,ok,2026-09-03T14:24:30.219338+00:00,2026-09-03T14:24:30.424506+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
27175,3,closed,ok,2026-09-03T14:24:31.233601+00:00,2026-09-03T14:24:31.600449+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
